LOSH_009/L_25N04512_CKDL250033621-1A_2335FYLT4_L7_2.fq.gz	@LH00659:447:2335FYLT4:7:1101:1113:1056
LOSH_009/L_25N04516_CKDL250033621-1A_2335FYLT4_L7_1.fq.gz	@LH00659:447:2335FYLT4:7:1101:4090:1056
LOSH_009/L_25N04516_CKDL250033621-1A_2335FYLT4_L7_2.fq.gz	@LH00659:447:2335FYLT4:7:1101:4090:1056
LOSH_009/L_25N04517_CKDL250033621-1A_2335FYLT4_L7_1.fq.gz	@LH00659:447:2335FYLT4:7:1101:1890:1056
LOSH_009/L_25N04517_CKDL250033621-1A_2335FYLT4_L7_2.fq.gz	@LH00659:447:2335FYLT4:7:1101:1890:1056
LOSH_009/L_25N04520_CKDL250033621-1A_2335FYLT4_L7_1.fq.gz	@LH00659:447:2335FYLT4:7:1101:1210:1056
LOSH_009/L_25N04520_CKDL250033621-1A_2335FYLT4_L7_2.fq.gz	@LH00659:447:2335FYLT4:7:1101:1210:1056
LOSH_009/L_25N04522_CKDL250033621-1A_2335FYLT4_L7_1.fq.gz	@LH00659:447:2335FYLT4:7:1101:2294:1056
LOSH_009/L_25N04522_CKDL250033621-1A_2335FYLT4_L7_2.fq.gz	@LH00659:447:2335FYLT4:7:1101:2294:1056
LOSH_009/L_25N04523_CKDL250033621-1A_2335FYLT4_L7_1.fq.gz	@LH00659:447:2335FYLT4:7:1101:1000:1056
LOSH_009/L_25N04523_CKDL250033621-1A_2335FYLT4_L7_2.fq.gz	@LH00659:447:2335FYLT4:7:1101:1000:1056
LOSH_009/L_25N04526_CKDL250033621-1A_2335FYLT4_L7_1.fq.gz	@LH00659:447:2335FYLT4:7:1101:3864:1056
LOSH_009/L_25N04526_CKDL250033621-1A_2335FYLT4_L7_2.fq.gz	@LH00659:447:2335FYLT4:7:1101:3864:1056
LOSH_009/L_25N04533_CKDL250033621-1A_2335FYLT4_L7_1.fq.gz	@LH00659:447:2335FYLT4:7:1101:1275:1056
LOSH_009/L_25N04533_CKDL250033621-1A_2335FYLT4_L7_2.fq.gz	@LH00659:447:2335FYLT4:7:1101:1275:1056
LOSH_009/L_25N04535_CKDL250033621-1A_2335FYLT4_L7_1.fq.gz	@LH00659:447:2335FYLT4:7:1101:2440:1056
LOSH_009/L_25N04535_CKDL250033621-1A_2335FYLT4_L7_2.fq.gz	@LH00659:447:2335FYLT4:7:1101:2440:1056
LOSH_009/L_25N04538_CKDL250033621-1A_2335FYLT4_L7_1.fq.gz	@LH00659:447:2335FYLT4:7:1101:2796:1056
LOSH_009/L_25N04538_CKDL250033621-1A_2335FYLT4_L7_2.fq.gz	@LH00659:447:2335FYLT4:7:1101:2796:1056
